"wd_id","status","variable","value_old","value_new"
"Q15119414","MODvalue","name_nl","Marian River","Marian"
"Q15119414","MODvalue","name_sv","Marian River","Marian"
"Q15107756","MODvalue","name_de","Blackwater River","Blackwater"
"Q15107756","MODvalue","name_en","Blackwater River","Blackwater"
"Q1332140","MODvalue","name_de","Ellice River","Ellice"
"Q1332140","MODvalue","name_en","Ellice River","Ellice"
"Q1332140","MODvalue","name_nl","Ellice River","Ellice"
"Q1332140","MODvalue","name_sv","Ellice River","Ellice"
"Q6754521","MODvalue","name_en","Mara River","Mara"
"Q6754521","MODvalue","name_sv","Mara River","Mara"
"Q15115769","MODvalue","name_de","Johnny Hoe River","Johnny Hoe"
"Q15115769","MODvalue","name_en","Johnny Hoe River","Johnny Hoe"
"Q15115769","MODvalue","name_nl","Johnny Hoe River","Johnny Hoe"
"Q15115769","MODvalue","name_sv","Johnny Hoe River","Johnny Hoe"
"Q11849694","MODvalue","name_de","Acasta River","Acasta"
"Q11849694","MODvalue","name_en","Acasta River","Acasta"
"Q11849694","MODvalue","name_sv","Acasta River","Acasta"
"Q16247890","MODvalue","name_en","Kaleet River","Kaleet"
"Q16247890","MODvalue","name_sv","Kaleet River","Kaleet"
"Q859207","MODvalue","name_de","Big Salmon River","Big Salmon"
"Q859207","MODvalue","name_en","Big Salmon River","Big Salmon"
"Q859207","MODvalue","name_pl","Big Salmon River","Big Salmon"
"Q23016","MODvalue","name_de","Tatshenshini River","Tatshenshini"
"Q23016","MODvalue","name_en","Tatshenshini River","Tatshenshini"
"Q23016","MODvalue","name_sv","Tatshenshini River","Tatshenshini"
"Q15115769","MODvalue","name_de","Johnny Hoe River","Johnny Hoe"
"Q15115769","MODvalue","name_en","Johnny Hoe River","Johnny Hoe"
"Q15115769","MODvalue","name_nl","Johnny Hoe River","Johnny Hoe"
"Q15115769","MODvalue","name_sv","Johnny Hoe River","Johnny Hoe"
"Q1031730","MODvalue","name_de","Camsell River","Camsell"
"Q1031730","MODvalue","name_en","Camsell river","Camsell"
"Q1031730","MODvalue","name_nl","Camsell River","Camsell"
"Q1031730","MODvalue","name_sv","Camsell River","Camsell"
"Q22462926","MODvalue","name_en","Aukpar River","Aukpar"
"Q22462926","MODvalue","name_nl","Aukpar River","Aukpar"
"Q22462926","MODvalue","name_sv","Aukpar River","Aukpar"
"Q1898456","MODvalue","name_de","Pelly River","Pelly"
"Q1898456","MODvalue","name_en","Pelly River","Pelly"
"Q1898456","MODvalue","name_nl","Pelly River","Pelly"
"Q1898456","MODvalue","name_pl","Pelly River","Pelly"
"Q1898456","MODvalue","name_sv","Pelly River","Pelly"
"Q1591919","MODvalue","name_de","Hayes River","Hayes"
"Q1591919","MODvalue","name_en","Hayes River","Hayes"
"Q15107756","MODvalue","name_de","Blackwater River","Blackwater"
"Q15107756","MODvalue","name_en","Blackwater River","Blackwater"
"Q1647206","MODvalue","name_de","Perry River","Perry"
"Q1647206","MODvalue","name_en","Perry River","Perry"
"Q1647206","MODvalue","name_fr","Perry River","Perry"
"Q1647206","MODvalue","name_nl","Perry River","Perry"
"Q1647206","MODvalue","name_pl","Perry River","Perry"
"Q1647206","MODvalue","name_sv","Perry River","Perry"
"Q22451403","MODvalue","name_en","Armark River","Armark"
"Q22451403","MODvalue","name_nl","Armark River","Armark"
"Q22451403","MODvalue","name_sv","Armark River","Armark"
"Q15115769","MODvalue","name_de","Johnny Hoe River","Johnny Hoe"
"Q15115769","MODvalue","name_en","Johnny Hoe River","Johnny Hoe"
"Q15115769","MODvalue","name_nl","Johnny Hoe River","Johnny Hoe"
"Q15115769","MODvalue","name_sv","Johnny Hoe River","Johnny Hoe"
"Q3452","MODvalue","name_de","Redstone River","Redstone"
"Q3452","MODvalue","name_en","Redstone River","Redstone"
"Q3452","MODvalue","name_fr","Redstone River","Redstone"
"Q3452","MODvalue","name_nl","Redstone River","Redstone"
"Q3452","NEWvalue","name_ru","","Ред­стон"
"Q3452","MODvalue","name_de","Redstone River","Redstone"
"Q3452","MODvalue","name_en","Redstone River","Redstone"
"Q3452","MODvalue","name_fr","Redstone River","Redstone"
"Q3452","MODvalue","name_nl","Redstone River","Redstone"
"Q3452","NEWvalue","name_ru","","Ред­стон"
"Q1591919","MODvalue","name_de","Hayes River","Hayes"
"Q1591919","MODvalue","name_en","Hayes River","Hayes"
"Q750009","MODvalue","name_de","Takhini River","Takhini"
"Q750009","MODvalue","name_en","Takhini River","Takhini"
"Q750009","MODvalue","name_pl","Takhini River","Takhini"
"Q750009","MODvalue","name_sv","Takhini River","Takhini"
"Q1278909","MODvalue","name_de","Ross River","Ross"
"Q1278909","MODvalue","name_en","Ross River","Ross"
"Q1278909","MODvalue","name_nl","Ross River","Ross"
"Q1278909","MODvalue","name_sv","Ross River","Ross"
"Q15115769","MODvalue","name_de","Johnny Hoe River","Johnny Hoe"
"Q15115769","MODvalue","name_en","Johnny Hoe River","Johnny Hoe"
"Q15115769","MODvalue","name_nl","Johnny Hoe River","Johnny Hoe"
"Q15115769","MODvalue","name_sv","Johnny Hoe River","Johnny Hoe"
"Q1031730","MODvalue","name_de","Camsell River","Camsell"
"Q1031730","MODvalue","name_en","Camsell river","Camsell"
"Q1031730","MODvalue","name_nl","Camsell River","Camsell"
"Q1031730","MODvalue","name_sv","Camsell River","Camsell"
"Q1591919","MODvalue","name_de","Hayes River","Hayes"
"Q1591919","MODvalue","name_en","Hayes River","Hayes"
"Q15115769","MODvalue","name_de","Johnny Hoe River","Johnny Hoe"
"Q15115769","MODvalue","name_en","Johnny Hoe River","Johnny Hoe"
"Q15115769","MODvalue","name_nl","Johnny Hoe River","Johnny Hoe"
"Q15115769","MODvalue","name_sv","Johnny Hoe River","Johnny Hoe"
"Q3452","MODvalue","name_de","Redstone River","Redstone"
"Q3452","MODvalue","name_en","Redstone River","Redstone"
"Q3452","MODvalue","name_fr","Redstone River","Redstone"
"Q3452","MODvalue","name_nl","Redstone River","Redstone"
"Q3452","NEWvalue","name_ru","","Ред­стон"
"Q1031730","MODvalue","name_de","Camsell River","Camsell"
"Q1031730","MODvalue","name_en","Camsell river","Camsell"
"Q1031730","MODvalue","name_nl","Camsell River","Camsell"
"Q1031730","MODvalue","name_sv","Camsell River","Camsell"
"Q15109355","MODvalue","name_de","Dezadeash River","Dezadeash"
"Q15109355","MODvalue","name_en","Dezadeash River","Dezadeash"
"Q15109355","MODvalue","name_nl","Dezadeash River","Dezadeash"
"Q15109355","MODvalue","name_sv","Dezadeash River","Dezadeash"
"Q1332140","MODvalue","name_de","Ellice River","Ellice"
"Q1332140","MODvalue","name_en","Ellice River","Ellice"
"Q1332140","MODvalue","name_nl","Ellice River","Ellice"
"Q1332140","MODvalue","name_sv","Ellice River","Ellice"
"Q22454334","MODvalue","name_en","Arrowsmith River","Arrowsmith"
"Q22454334","MODvalue","name_nl","Arrowsmith River","Arrowsmith"
"Q22454334","MODvalue","name_sv","Arrowsmith River","Arrowsmith"
"Q1591919","MODvalue","name_de","Hayes River","Hayes"
"Q1591919","MODvalue","name_en","Hayes River","Hayes"
"Q22400924","MODvalue","name_en","Amadjuak River","Amadjuak"
"Q22400924","MODvalue","name_nl","Amadjuak River","Amadjuak"
"Q22400924","MODvalue","name_sv","Amadjuak River","Amadjuak"
"Q22461897","MODvalue","name_en","Aua River","Aua"
"Q22461897","MODvalue","name_nl","Aua River","Aua"
"Q22461897","MODvalue","name_sv","Aua River","Aua"
"Q22628578","MODvalue","name_en","Hiukitak River","Hiukitak"
"Q22628578","MODvalue","name_nl","Hiukitak River","Hiukitak"
"Q22628578","MODvalue","name_sv","Hiukitak River","Hiukitak"
"Q1031730","MODvalue","name_de","Camsell River","Camsell"
"Q1031730","MODvalue","name_en","Camsell river","Camsell"
"Q1031730","MODvalue","name_nl","Camsell River","Camsell"
"Q1031730","MODvalue","name_sv","Camsell River","Camsell"
"Q22400924","MODvalue","name_en","Amadjuak River","Amadjuak"
"Q22400924","MODvalue","name_nl","Amadjuak River","Amadjuak"
"Q22400924","MODvalue","name_sv","Amadjuak River","Amadjuak"
"Q22562651","MODvalue","name_sv","Kuugaarjuk River","Kuugaarjuk"
"Q15116337","MODvalue","name_de","Kaskawulsh River","Kaskawulsh"
"Q15116337","MODvalue","name_en","Kaskawulsh River","Kaskawulsh"
"Q15116337","MODvalue","name_nl","Kaskawulsh River","Kaskawulsh"
"Q15116337","MODvalue","name_sv","Kaskawulsh River","Kaskawulsh"
"Q1627362","MODvalue","name_de","Hood River","Hood"
"Q1627362","MODvalue","name_en","Hood River","Hood"
"Q1627362","NEWvalue","name_ru","","Худ"
"Q1627362","MODvalue","name_sv","Hood River","Hood"
"Q22400924","MODvalue","name_en","Amadjuak River","Amadjuak"
"Q22400924","MODvalue","name_nl","Amadjuak River","Amadjuak"
"Q22400924","MODvalue","name_sv","Amadjuak River","Amadjuak"
"Q22417975","MODvalue","name_en","Angimajuq River","Angimajuq"
"Q22417975","MODvalue","name_nl","Angimajuq River","Angimajuq"
"Q22417975","MODvalue","name_sv","Angimajuq River","Angimajuq"
"Q22400924","MODvalue","name_en","Amadjuak River","Amadjuak"
"Q22400924","MODvalue","name_nl","Amadjuak River","Amadjuak"
"Q22400924","MODvalue","name_sv","Amadjuak River","Amadjuak"
"Q22630419","MODvalue","name_en","Murchison River","Murchison"
"Q22630419","MODvalue","name_nl","Murchison River","Murchison"
"Q22630419","MODvalue","name_sv","Murchison River","Murchison"
"Q15114758","MODvalue","name_de","Hess River","Hess"
"Q15114758","MODvalue","name_en","Hess River","Hess"
"Q15114758","MODvalue","name_nl","Hess River","Hess"
"Q15114758","MODvalue","name_sv","Hess River","Hess"
"Q7837560","MODvalue","name_de","Tree River","Tree"
"Q7837560","MODvalue","name_en","Tree River","Tree"
"Q7837560","MODvalue","name_sv","Tree River","Tree"
"Q15108615","MODvalue","name_de","Carcajou River","Carcajou"
"Q15108615","MODvalue","name_en","Carcajou River","Carcajou"
"Q15108615","MODvalue","name_nl","Carcajou River","Carcajou"
"Q15108615","MODvalue","name_sv","Carcajou River","Carcajou"
"Q22454334","MODvalue","name_en","Arrowsmith River","Arrowsmith"
"Q22454334","MODvalue","name_nl","Arrowsmith River","Arrowsmith"
"Q22454334","MODvalue","name_sv","Arrowsmith River","Arrowsmith"
"Q7837560","MODvalue","name_de","Tree River","Tree"
"Q7837560","MODvalue","name_en","Tree River","Tree"
"Q7837560","MODvalue","name_sv","Tree River","Tree"
"Q1326672","MODvalue","name_de","Macmillan River","Macmillan"
"Q1326672","MODvalue","name_en","Macmillan River","Macmillan"
"Q1326672","MODvalue","name_nl","Macmillan River","Macmillan"
"Q1326672","MODvalue","name_sv","Macmillan River","Macmillan"
"Q4806531","MODvalue","name_en","Asiak River","Asiak"
"Q4806531","MODvalue","name_sv","Asiak River","Asiak"
"Q14658488","MODvalue","name_de","Whitefish River","Whitefish"
"Q14658488","MODvalue","name_en","Whitefish River","Whitefish"
"Q22630419","MODvalue","name_en","Murchison River","Murchison"
"Q22630419","MODvalue","name_nl","Murchison River","Murchison"
"Q22630419","MODvalue","name_sv","Murchison River","Murchison"
"Q7837560","MODvalue","name_de","Tree River","Tree"
"Q7837560","MODvalue","name_en","Tree River","Tree"
"Q7837560","MODvalue","name_sv","Tree River","Tree"
"Q6441949","MODvalue","name_en","Kugaryuak River","Kugaryuak"
"Q6441949","MODvalue","name_sv","Kugaryuak River","Kugaryuak"
"Q22630419","MODvalue","name_en","Murchison River","Murchison"
"Q22630419","MODvalue","name_nl","Murchison River","Murchison"
"Q22630419","MODvalue","name_sv","Murchison River","Murchison"
"Q6388928","MODvalue","name_de","Kendall River","Kendall"
"Q6388928","MODvalue","name_en","Kendall River","Kendall"
"Q6388928","MODvalue","name_nl","Kendall River","Kendall"
"Q6388928","MODvalue","name_sv","Kendall River","Kendall"
"Q1241570","MODvalue","name_de","Donjek River","Donjek"
"Q1241570","MODvalue","name_en","Donjek River","Donjek"
"Q1241570","MODvalue","name_nl","Donjek River","Donjek"
"Q1241570","MODvalue","name_sv","Donjek River","Donjek"
"Q15109230","MODvalue","name_de","Dease River","Dease"
"Q892784","MODvalue","name_de","Bonnet Plume River","Bonnet Plume"
"Q892784","MODvalue","name_en","Bonnet Plume River","Bonnet Plume"
"Q892784","MODvalue","name_sv","Bonnet Plume River","Bonnet Plume"
"Q22420001","MODvalue","name_en","Kingora River","Kingora"
"Q22420001","MODvalue","name_nl","Kingora River","Kingora"
"Q22420001","MODvalue","name_sv","Kingora River","Kingora"
"Q16209683","MODvalue","name_en","Bloody River","Bloody"
"Q16209683","MODvalue","name_sv","Bloody River","Bloody"
"Q15112077","MODvalue","name_de","Haldane River","Haldane"
"Q15112077","MODvalue","name_en","Haldane River","Haldane"
"Q15112077","MODvalue","name_nl","Haldane River","Haldane"
"Q15112077","MODvalue","name_sv","Haldane River","Haldane"
"Q7547066","MODvalue","name_de","Snake River","Snake"
"Q7547066","MODvalue","name_en","Snake River","Snake"
"Q7547066","MODvalue","name_sv","Snake River","Snake"
"Q22596300","MODvalue","name_en","Hantzsch River","Hantzsch"
"Q22596300","MODvalue","name_nl","Hantzsch River","Hantzsch"
"Q22596300","MODvalue","name_sv","Hantzsch River","Hantzsch"
"Q4878160","MODvalue","name_en","Beaver River","Beaver"
"Q22596300","MODvalue","name_en","Hantzsch River","Hantzsch"
"Q22596300","MODvalue","name_nl","Hantzsch River","Hantzsch"
"Q22596300","MODvalue","name_sv","Hantzsch River","Hantzsch"
"Q7281929","MODvalue","name_de","Rae River","Rae"
"Q7281929","MODvalue","name_en","Rae River","Rae"
"Q7281929","MODvalue","name_sv","Rae River","Rae"
"Q491660","MODvalue","name_de","Anderson River","Anderson"
"Q491660","MODvalue","name_en","Anderson River","Anderson"
"Q491660","MODvalue","name_nl","Anderson River","Anderson"
"Q491660","MODvalue","name_sv","Anderson River","Anderson"
"Q1529669","MODvalue","name_de","White River","White"
"Q1529669","MODvalue","name_en","White River","White"
"Q1529669","MODvalue","name_fr","White River","White"
"Q1529669","MODvalue","name_it","White River","White"
"Q1529669","MODvalue","name_nl","White River","White"
"Q1529669","MODvalue","name_pl","White River","White"
"Q1529669","MODvalue","name_de","White River","White"
"Q1529669","MODvalue","name_en","White River","White"
"Q1529669","MODvalue","name_fr","White River","White"
"Q1529669","MODvalue","name_it","White River","White"
"Q1529669","MODvalue","name_nl","White River","White"
"Q1529669","MODvalue","name_pl","White River","White"
"Q2583410","MODvalue","name_de","Wind River","Wind"
"Q2583410","MODvalue","name_en","Wind River","Wind"
"Q2583410","MODvalue","name_sv","Wind River","Wind"
"Q22596300","MODvalue","name_en","Hantzsch River","Hantzsch"
"Q22596300","MODvalue","name_nl","Hantzsch River","Hantzsch"
"Q22596300","MODvalue","name_sv","Hantzsch River","Hantzsch"
"Q15120012","MODvalue","name_de","McQuesten River","McQuesten"
"Q15120012","MODvalue","name_en","McQuesten River","McQuesten"
"Q15120012","MODvalue","name_nl","McQuesten River","McQuesten"
"Q15120012","MODvalue","name_sv","McQuesten River","McQuesten"
"Q7281929","MODvalue","name_de","Rae River","Rae"
"Q7281929","MODvalue","name_en","Rae River","Rae"
"Q7281929","MODvalue","name_sv","Rae River","Rae"
"Q1162665","MODvalue","name_de","Horton River","Horton"
"Q1162665","MODvalue","name_en","Horton River","Horton"
"Q1162665","MODvalue","name_fr","Horton River","Horton"
"Q1162665","MODvalue","name_nl","Horton River","Horton"
"Q1162665","MODvalue","name_pl","Horton River","Horton"
"Q7281929","MODvalue","name_de","Rae River","Rae"
"Q7281929","MODvalue","name_en","Rae River","Rae"
"Q7281929","MODvalue","name_sv","Rae River","Rae"
"Q5350280","MODvalue","name_en","Ekalluk River","Ekalluk"
"Q5350280","MODvalue","name_sv","Ekalluk River","Ekalluk"
"Q22644608","MODvalue","name_en","Horton River","Horton"
"Q22644608","MODvalue","name_nl","Horton River","Horton"
"Q22644608","MODvalue","name_sv","Horton River","Horton"
"Q286340","MODvalue","name_de","Klondike River","Klondike"
"Q286340","MODvalue","name_en","Klondike River","Klondike"
"Q286340","MODvalue","name_nl","Klondike River","Klondike"
"Q22644608","MODvalue","name_en","Horton River","Horton"
"Q22644608","MODvalue","name_nl","Horton River","Horton"
"Q22644608","MODvalue","name_sv","Horton River","Horton"
"Q491660","MODvalue","name_de","Anderson River","Anderson"
"Q491660","MODvalue","name_en","Anderson River","Anderson"
"Q491660","MODvalue","name_nl","Anderson River","Anderson"
"Q491660","MODvalue","name_sv","Anderson River","Anderson"
"Q670674","MODvalue","name_de","Hornaday River","Hornaday"
"Q670674","MODvalue","name_en","Hornaday River","Hornaday"
"Q670674","MODvalue","name_fr","Hornaday River","Hornaday"
"Q670674","MODvalue","name_nl","Hornaday River","Hornaday"
"Q670674","MODvalue","name_sv","Hornaday River","Hornaday"
"Q670674","MODvalue","name_de","Hornaday River","Hornaday"
"Q670674","MODvalue","name_en","Hornaday River","Hornaday"
"Q670674","MODvalue","name_fr","Hornaday River","Hornaday"
"Q670674","MODvalue","name_nl","Hornaday River","Hornaday"
"Q670674","MODvalue","name_sv","Hornaday River","Hornaday"
"Q15112165","MODvalue","name_de","Hart River","Hart"
"Q15112165","MODvalue","name_en","Hart River","Hart"
"Q15112165","MODvalue","name_nl","Hart River","Hart"
"Q15112165","MODvalue","name_sv","Hart River","Hart"
"Q22659451","MODvalue","name_en","Lord Lindsay River","Lord Lindsay"
"Q22659451","MODvalue","name_nl","Lord Lindsay River","Lord Lindsay"
"Q22659451","MODvalue","name_sv","Lord Lindsay River","Lord Lindsay"
"Q13033971","MODvalue","name_de","Carnwath River","Carnwath"
"Q13033971","MODvalue","name_en","Carnwath River","Carnwath"
"Q13033971","MODvalue","name_nl","Carnwath River","Carnwath"
"Q13033971","MODvalue","name_sv","Carnwath River","Carnwath"
"Q670674","MODvalue","name_de","Hornaday River","Hornaday"
"Q670674","MODvalue","name_en","Hornaday River","Hornaday"
"Q670674","MODvalue","name_fr","Hornaday River","Hornaday"
"Q670674","MODvalue","name_nl","Hornaday River","Hornaday"
